CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Profession,Subscription Status,Season,Country
1613,Female,33,Blouse,Clothing,12,Next Day Air,Entertainment,Yes,Summer,Australia
1614,Male,33,Blouse,Clothing,100,Express,Artist,Yes,Summer,Australia
1615,Female,36,Blouse,Clothing,23,Free Shipping,Lawyer,Yes,Summer,Australia
1616,Female,25,Blouse,Clothing,14,Next Day Air,Healthcare,Yes,Summer,Australia
1617,Female,36,Blouse,Clothing,25,Express,Artist,Yes,Summer,Australia
1618,Female,39,Blouse,Clothing,41,Free Shipping,Entertainment,Yes,Summer,Australia
1619,Female,38,Blouse,Clothing,22,Next Day Air,Engineer,Yes,Summer,Australia
1620,Female,22,Blouse,Clothing,63,Express,Artist,Yes,Summer,Australia
1621,Male,22,Blouse,Clothing,55,Free Shipping,Healthcare,Yes,Summer,Australia
1622,Female,22,Blouse,Clothing,98,Next Day Air,Artist,Yes,Summer,Australia
1623,Female,22,Blouse,Clothing,99,Express,Healthcare,Yes,Summer,Australia
1624,Male,22,Blouse,Clothing,65,Free Shipping,Entertainment,Yes,Summer,Australia
1625,Female,22,Blouse,Clothing,35,Next Day Air,Healthcare,Yes,Summer,Australia
1626,Female,22,Blouse,Clothing,85,Express,,Yes,Summer,Australia
1627,Male,22,Blouse,Clothing,96,Free Shipping,Doctor,Yes,Summer,Australia
1628,Male,22,Blouse,Clothing,74,Next Day Air,Healthcare,Yes,Summer,Australia
1629,Male,22,Blouse,Clothing,52,Express,Healthcare,Yes,Summer,Australia
1630,Male,22,Blouse,Clothing,22,Free Shipping,Healthcare,Yes,Summer,Australia
1631,Male,22,Blouse,Clothing,21,Next Day Air,Doctor,Yes,Summer,Australia
1632,Male,22,Blouse,Clothing,45,Express,Lawyer,Yes,Summer,Australia
1633,Female,22,Blouse,Clothing,77,Free Shipping,Engineer,Yes,Summer,Australia
1634,Female,22,Blouse,Clothing,50,Next Day Air,Artist,Yes,Summer,Australia
1635,Male,22,Blouse,Clothing,25,Express,,Yes,Summer,Australia
1636,Female,22,Blouse,Clothing,15,Free Shipping,Entertainment,Yes,Summer,Australia
1637,Female,22,Blouse,Clothing,69,Next Day Air,Healthcare,Yes,Summer,Australia
1638,Male,22,Blouse,Clothing,85,Express,Doctor,Yes,Summer,Australia
1639,Male,22,Blouse,Clothing,12,Free Shipping,Healthcare,Yes,Summer,Australia
1640,Female,22,Blouse,Clothing,100,Next Day Air,Homemaker,Yes,Summer,Australia
1641,Female,22,Blouse,Clothing,23,Express,Doctor,Yes,Summer,Australia
1642,Male,22,Blouse,Clothing,14,Free Shipping,Homemaker,Yes,Summer,Australia
1643,Female,22,Blouse,Clothing,25,Next Day Air,Lawyer,Yes,Summer,Australia
1644,Female,22,Blouse,Clothing,41,Express,Healthcare,Yes,Summer,Australia
1645,Male,22,Blouse,Clothing,22,Free Shipping,Artist,Yes,Summer,Australia
1646,Male,22,Blouse,Clothing,63,Next Day Air,Entertainment,Yes,Summer,Australia
1647,Male,22,Blouse,Clothing,55,Express,Executive,Yes,Summer,Australia
1648,Female,22,Blouse,Clothing,98,Free Shipping,Doctor,Yes,Summer,Australia
1649,Female,22,Blouse,Clothing,99,Next Day Air,Homemaker,Yes,Summer,Australia
1650,Male,22,Blouse,Clothing,65,Express,Entertainment,Yes,Summer,Australia
1651,Male,22,Blouse,Clothing,35,Free Shipping,Healthcare,Yes,Summer,Australia
1652,Male,22,Blouse,Clothing,85,Next Day Air,Marketing,Yes,Summer,Australia
1653,Female,22,Blouse,Clothing,96,Express,Entertainment,Yes,Summer,Australia
1654,Female,22,Blouse,Clothing,74,Free Shipping,Marketing,Yes,Summer,Australia
1655,Female,22,Blouse,Clothing,52,Next Day Air,Entertainment,Yes,Summer,Australia
1656,Female,22,Blouse,Clothing,22,Express,Artist,Yes,Summer,Australia
1657,Male,22,Blouse,Clothing,21,Free Shipping,Homemaker,Yes,Summer,Australia
1658,Female,22,Blouse,Clothing,45,Next Day Air,Healthcare,Yes,Summer,Australia
1659,Male,22,Blouse,Clothing,77,Express,Artist,Yes,Summer,Australia
1660,Female,22,Blouse,Clothing,50,Free Shipping,Artist,Yes,Summer,Australia
1661,Female,22,Blouse,Clothing,25,Next Day Air,Healthcare,Yes,Summer,Australia
1662,Female,22,Blouse,Clothing,15,Express,Lawyer,Yes,Summer,Australia
1663,Male,22,Blouse,Clothing,69,Free Shipping,Doctor,Yes,Summer,Australia
1664,Female,22,Blouse,Clothing,85,Next Day Air,Executive,Yes,Summer,Australia
1665,Male,22,Blouse,Clothing,12,Express,Lawyer,Yes,Summer,Australia
1666,Female,22,Blouse,Clothing,100,Free Shipping,Artist,Yes,Summer,Australia
1667,Male,22,Blouse,Clothing,23,Next Day Air,Artist,Yes,Summer,Australia
1668,Female,22,Blouse,Clothing,14,Express,Doctor,Yes,Summer,Australia
1669,Female,22,Blouse,Clothing,25,Free Shipping,Healthcare,Yes,Summer,Australia
1670,Male,22,Blouse,Clothing,41,Next Day Air,Homemaker,Yes,Summer,Australia
1671,Male,22,Blouse,Clothing,22,Express,Lawyer,Yes,Summer,Australia
1672,Male,22,Blouse,Clothing,63,Free Shipping,Artist,Yes,Summer,Australia
1673,Male,22,Blouse,Clothing,55,Next Day Air,Entertainment,Yes,Summer,Australia
1674,Male,22,Blouse,Clothing,98,Express,Executive,Yes,Summer,Australia
1675,Female,22,Blouse,Clothing,99,Free Shipping,Marketing,Yes,Summer,Australia
1676,Female,22,Blouse,Clothing,65,Next Day Air,Artist,Yes,Summer,Australia
1677,Male,22,Blouse,Clothing,35,Express,Artist,Yes,Summer,Australia
1678,Male,22,Blouse,Clothing,85,Free Shipping,Doctor,Yes,Summer,Australia
1679,Male,22,Blouse,Clothing,96,Next Day Air,Healthcare,Yes,Summer,Australia
1680,Male,22,Blouse,Clothing,74,Express,Healthcare,Yes,Summer,Australia
1681,Female,22,Blouse,Clothing,52,Free Shipping,Executive,Yes,Summer,Australia
1682,Female,22,Blouse,Clothing,22,Next Day Air,Healthcare,Yes,Summer,Australia
1683,Male,22,Blouse,Clothing,21,Express,Entertainment,Yes,Summer,Australia
1684,Female,22,Blouse,Clothing,45,Free Shipping,Executive,Yes,Summer,Australia
1685,Female,22,Blouse,Clothing,77,Next Day Air,Lawyer,Yes,Summer,Australia
1686,Male,22,Blouse,Clothing,50,Express,Artist,Yes,Summer,Australia
1687,Female,22,Blouse,Clothing,25,Free Shipping,Artist,Yes,Summer,Australia
1688,Male,22,Blouse,Clothing,15,Next Day Air,Executive,Yes,Summer,Australia
1689,Female,22,Blouse,Clothing,69,Express,Artist,Yes,Summer,Australia
1690,Female,22,Blouse,Clothing,85,Free Shipping,Artist,Yes,Summer,Australia
1691,Female,22,Blouse,Clothing,12,Next Day Air,Artist,Yes,Summer,Australia
1692,Female,22,Blouse,Clothing,100,Express,Artist,Yes,Summer,Australia
1693,Male,22,Blouse,Clothing,23,Free Shipping,Artist,Yes,Summer,Australia
1694,Female,22,Blouse,Clothing,14,Next Day Air,Engineer,Yes,Summer,Australia
1695,Female,22,Blouse,Clothing,25,Express,Marketing,Yes,Summer,Australia
1696,Female,22,Blouse,Clothing,41,Free Shipping,Doctor,Yes,Summer,Australia
1697,Female,22,Blouse,Clothing,22,Next Day Air,Healthcare,Yes,Summer,Australia
1698,Male,22,Blouse,Clothing,63,Express,Artist,Yes,Summer,Australia
1699,Male,22,Blouse,Clothing,55,Free Shipping,Artist,Yes,Summer,Australia
1700,Male,22,Blouse,Clothing,98,Next Day Air,Lawyer,Yes,Summer,Australia
1701,Female,22,Blouse,Clothing,99,Express,Engineer,Yes,Summer,Australia
1702,Male,22,Blouse,Clothing,65,Free Shipping,Executive,Yes,Summer,Australia
1703,Female,22,Blouse,Clothing,35,Next Day Air,Entertainment,Yes,Summer,Australia
1704,Female,22,Blouse,Clothing,85,Express,Homemaker,Yes,Summer,Australia
1705,Female,22,Blouse,Clothing,96,Free Shipping,Entertainment,Yes,Summer,Australia
1706,Female,22,Blouse,Clothing,74,Next Day Air,Entertainment,Yes,Summer,Australia
1707,Female,22,Blouse,Clothing,52,Express,Engineer,Yes,Summer,Australia
1708,Male,22,Blouse,Clothing,22,Free Shipping,Healthcare,Yes,Summer,Australia
1709,Female,22,Blouse,Clothing,21,Next Day Air,Healthcare,Yes,Summer,Australia
1710,Female,22,Blouse,Clothing,45,Express,Lawyer,Yes,Summer,Australia
1711,Female,22,Blouse,Clothing,77,Free Shipping,Entertainment,Yes,Summer,Australia
1712,Female,22,Blouse,Clothing,50,Next Day Air,Homemaker,Yes,Summer,Australia
1713,Male,22,Blouse,Clothing,25,Express,Artist,Yes,Summer,Australia
1714,Male,22,Blouse,Clothing,15,Free Shipping,Artist,Yes,Summer,Australia
1715,Male,22,Blouse,Clothing,69,Next Day Air,Healthcare,Yes,Summer,Australia
1716,Female,22,Blouse,Clothing,85,Express,Entertainment,Yes,Summer,Australia
1717,Male,22,Blouse,Clothing,12,Free Shipping,Doctor,Yes,Summer,Australia
1718,Female,22,Blouse,Clothing,100,Next Day Air,Artist,Yes,Summer,Australia
1719,Female,22,Blouse,Clothing,23,Express,Entertainment,Yes,Summer,Australia
1720,Female,22,Blouse,Clothing,14,Free Shipping,Entertainment,Yes,Summer,Australia
1721,Female,22,Blouse,Clothing,25,Next Day Air,Lawyer,Yes,Summer,Australia
1722,Female,22,Blouse,Clothing,41,Express,Executive,Yes,Summer,Australia
1723,Male,22,Blouse,Clothing,22,Free Shipping,Engineer,Yes,Summer,Australia
1724,Female,22,Blouse,Clothing,63,Next Day Air,Artist,Yes,Summer,Australia
1725,Female,22,Blouse,Clothing,55,Express,Doctor,Yes,Summer,Australia
1726,Female,22,Blouse,Clothing,98,Free Shipping,Executive,Yes,Summer,Australia
1727,Female,22,Blouse,Clothing,99,Next Day Air,Marketing,Yes,Summer,Australia
1728,Male,22,Blouse,Clothing,65,Express,Artist,Yes,Summer,Australia
1729,Male,22,Blouse,Clothing,35,Free Shipping,Artist,Yes,Summer,Australia
1730,Male,22,Blouse,Clothing,85,Next Day Air,Artist,Yes,Summer,Australia
1731,Female,22,Blouse,Clothing,96,Express,Homemaker,Yes,Summer,Australia
1732,Male,22,Blouse,Clothing,74,Free Shipping,Doctor,Yes,Summer,Australia
1733,Female,22,Blouse,Clothing,52,Next Day Air,Executive,Yes,Summer,Australia
1734,Female,22,Blouse,Clothing,22,Express,Artist,Yes,Summer,Australia
1735,Female,22,Blouse,Clothing,21,Free Shipping,Artist,Yes,Summer,Australia
1736,Female,22,Blouse,Clothing,45,Next Day Air,Engineer,Yes,Summer,Australia
1737,Male,22,Blouse,Clothing,77,Express,Artist,Yes,Summer,Australia
1738,Male,22,Blouse,Clothing,50,Free Shipping,Doctor,Yes,Summer,Australia
1739,Male,22,Blouse,Clothing,25,Next Day Air,Lawyer,Yes,Summer,Australia
1740,Female,22,Blouse,Clothing,15,Express,Artist,Yes,Summer,Australia
1741,Male,22,Blouse,Clothing,69,Free Shipping,Entertainment,Yes,Summer,Australia
1742,Female,22,Blouse,Clothing,85,Next Day Air,Entertainment,Yes,Summer,Australia
1743,Female,22,Blouse,Clothing,12,Express,Entertainment,Yes,Summer,Australia
1744,Female,22,Blouse,Clothing,100,Free Shipping,Doctor,Yes,Summer,Australia
1745,Female,22,Blouse,Clothing,23,Next Day Air,Lawyer,Yes,Summer,Australia
1746,Female,22,Blouse,Clothing,14,Express,Engineer,Yes,Summer,Australia
1747,Male,22,Blouse,Clothing,25,Free Shipping,Healthcare,Yes,Summer,Australia
1748,Female,22,Blouse,Clothing,41,Next Day Air,Artist,Yes,Summer,Australia
1749,Female,22,Blouse,Clothing,22,Express,Artist,Yes,Summer,Australia
1750,Female,22,Blouse,Clothing,63,Free Shipping,Artist,Yes,Summer,Australia
1751,Male,22,Blouse,Clothing,55,Next Day Air,Executive,Yes,Summer,Australia
1752,Female,22,Blouse,Clothing,98,Express,Executive,Yes,Summer,Australia
1753,Female,22,Blouse,Clothing,99,Free Shipping,Artist,Yes,Summer,Australia
1754,Female,22,Blouse,Clothing,65,Next Day Air,Artist,Yes,Summer,Australia
1755,Female,22,Blouse,Clothing,35,Express,Doctor,Yes,Summer,Australia
1756,Male,22,Blouse,Clothing,85,Free Shipping,Artist,Yes,Summer,Australia
1757,Male,22,Blouse,Clothing,96,Next Day Air,Healthcare,Yes,Summer,Australia
1758,Male,22,Blouse,Clothing,74,Express,Executive,Yes,Summer,Australia
1759,Female,22,Blouse,Clothing,52,Free Shipping,Artist,Yes,Summer,Australia
1760,Male,22,Blouse,Clothing,22,Next Day Air,Artist,Yes,Summer,Australia
1761,Female,22,Blouse,Clothing,21,Express,Healthcare,Yes,Summer,Australia
1762,Female,22,Blouse,Clothing,45,Free Shipping,Lawyer,Yes,Summer,Australia
1763,Female,22,Blouse,Clothing,77,Next Day Air,Artist,Yes,Summer,Australia
1764,Female,22,Blouse,Clothing,50,Express,Executive,Yes,Summer,Australia
1765,Female,22,Blouse,Clothing,25,Free Shipping,Doctor,Yes,Summer,Australia
1766,Male,22,Blouse,Clothing,15,Next Day Air,Artist,Yes,Summer,Australia
1767,Female,22,Blouse,Clothing,69,Express,Engineer,Yes,Summer,Australia
1768,Female,22,Blouse,Clothing,85,Free Shipping,Artist,Yes,Summer,Australia
1769,Female,22,Blouse,Clothing,12,Next Day Air,Artist,Yes,Summer,Australia
1770,Female,22,Blouse,Clothing,100,Express,Entertainment,Yes,Summer,Australia
1771,Male,22,Blouse,Clothing,23,Express,Artist,Yes,Summer,Australia
1772,Female,22,Blouse,Clothing,14,Free Shipping,Artist,Yes,Summer,Australia
1773,Female,22,Blouse,Clothing,25,Next Day Air,Lawyer,Yes,Summer,Australia
1774,Female,22,Blouse,Clothing,41,Express,Artist,Yes,Summer,Australia
1775,Female,22,Blouse,Clothing,22,Free Shipping,Entertainment,Yes,Summer,Australia
1776,Male,22,Blouse,Clothing,63,Next Day Air,Executive,Yes,Summer,Australia
1777,Male,22,Blouse,Clothing,55,Express,Doctor,Yes,Summer,Australia
1778,Male,22,Blouse,Clothing,98,Free Shipping,Artist,Yes,Summer,Australia
1779,Female,22,Blouse,Clothing,99,Next Day Air,Lawyer,Yes,Summer,Australia
1780,Male,22,Blouse,Clothing,65,Express,Artist,Yes,Summer,Australia
1781,Female,22,Blouse,Clothing,35,Free Shipping,Engineer,Yes,Summer,Australia
1782,Female,22,Blouse,Clothing,85,Next Day Air,Marketing,Yes,Summer,Australia
1783,Female,22,Blouse,Clothing,96,Express,Homemaker,Yes,Summer,Australia
1784,Female,22,Blouse,Clothing,74,Free Shipping,Engineer,Yes,Summer,Australia
1785,Female,22,Blouse,Clothing,52,Next Day Air,Lawyer,Yes,Summer,Australia
1786,Male,22,Blouse,Clothing,22,Express,Healthcare,Yes,Summer,Australia
1787,Female,22,Blouse,Clothing,21,Free Shipping,Marketing,Yes,Summer,Australia
1788,Female,22,Blouse,Clothing,45,Next Day Air,Artist,Yes,Summer,Australia
1789,Female,22,Blouse,Clothing,77,Express,,Yes,Summer,Australia
1790,Female,22,Blouse,Clothing,50,Free Shipping,Artist,Yes,Summer,Australia
1791,Male,22,Blouse,Clothing,25,Next Day Air,Engineer,Yes,Summer,Australia
1792,Female,22,Blouse,Clothing,15,Express,Artist,Yes,Summer,Australia
1793,Male,22,Blouse,Clothing,69,Free Shipping,Lawyer,Yes,Summer,Australia
1794,Female,22,Blouse,Clothing,85,Next Day Air,Homemaker,Yes,Summer,Australia
1795,Female,22,Blouse,Clothing,12,Express,Healthcare,Yes,Summer,Australia
1796,Female,22,Blouse,Clothing,100,Free Shipping,Artist,Yes,Summer,Australia
1797,Female,22,Blouse,Clothing,23,Next Day Air,Artist,Yes,Summer,Australia
1798,Male,22,Blouse,Clothing,14,Express,Executive,Yes,Summer,Australia
1799,Male,22,Blouse,Clothing,25,Free Shipping,Engineer,Yes,Summer,Australia
1800,Male,22,Blouse,Clothing,41,Next Day Air,Engineer,Yes,Summer,Australia
1801,Male,22,Blouse,Clothing,22,Express,Artist,Yes,Summer,Australia
1802,Male,22,Blouse,Clothing,63,Free Shipping,Lawyer,Yes,Summer,Australia
1803,Female,22,Blouse,Clothing,55,Next Day Air,Artist,Yes,Summer,Australia
1804,Female,22,Blouse,Clothing,98,Express,Artist,Yes,Summer,Australia
1805,Female,22,Blouse,Clothing,99,Free Shipping,Engineer,Yes,Summer,Australia
1806,Female,22,Blouse,Clothing,65,Next Day Air,Marketing,Yes,Summer,Australia
1807,Female,22,Blouse,Clothing,35,Express,Artist,Yes,Summer,Australia
1808,Female,22,Blouse,Clothing,85,Free Shipping,Healthcare,Yes,Summer,Australia
1809,Male,22,Blouse,Clothing,96,Next Day Air,Artist,Yes,Summer,Australia
1810,Female,22,Blouse,Clothing,74,Express,Homemaker,Yes,Summer,Australia
1811,Male,22,Blouse,Clothing,52,Free Shipping,Marketing,Yes,Summer,Australia
1812,Female,22,Blouse,Clothing,22,Next Day Air,Executive,Yes,Summer,Australia
1813,Female,22,Blouse,Clothing,21,Express,Entertainment,Yes,Summer,Australia
1814,Female,22,Blouse,Clothing,45,Free Shipping,Lawyer,Yes,Summer,Australia
1815,Male,22,Blouse,Clothing,77,Next Day Air,Healthcare,Yes,Summer,Australia
1816,Male,22,Blouse,Clothing,50,Express,Executive,Yes,Summer,Australia
1817,Female,22,Blouse,Clothing,25,Free Shipping,Executive,Yes,Summer,Australia
1818,Male,22,Blouse,Clothing,15,Next Day Air,Healthcare,Yes,Summer,Australia
1819,Male,22,Blouse,Clothing,69,Express,Artist,Yes,Summer,Australia
1820,Female,22,Blouse,Clothing,85,Free Shipping,Artist,Yes,Summer,Australia
1821,Male,22,Blouse,Clothing,12,Next Day Air,Executive,Yes,Summer,Australia
1822,Male,22,Blouse,Clothing,100,Express,Artist,Yes,Summer,Australia
1823,Female,22,Blouse,Clothing,23,Free Shipping,Executive,Yes,Summer,Australia
1824,Male,22,Blouse,Clothing,14,Next Day Air,Lawyer,Yes,Summer,Australia
1825,Female,22,Blouse,Clothing,25,Express,Healthcare,Yes,Summer,Australia
1826,Male,22,Blouse,Clothing,41,Free Shipping,Artist,Yes,Summer,Australia
1827,Female,22,Blouse,Clothing,22,Next Day Air,Artist,Yes,Summer,Australia
1828,Male,22,Blouse,Clothing,63,Express,Doctor,Yes,Summer,Australia
1829,Female,22,Blouse,Clothing,55,Free Shipping,Artist,Yes,Summer,Australia
1830,Female,22,Blouse,Clothing,98,Next Day Air,Artist,Yes,Summer,Australia
1831,Male,23,Blouse,Clothing,99,Express,Lawyer,Yes,Summer,Australia
1832,Female,25,Blouse,Clothing,65,Free Shipping,Artist,Yes,Summer,Australia
1833,Male,46,Blouse,Clothing,35,Next Day Air,Healthcare,Yes,Summer,Australia
1834,Male,28,Blouse,Clothing,85,Express,Healthcare,Yes,Summer,Australia
1835,Female,24,Blouse,Clothing,96,Free Shipping,Artist,Yes,Summer,Australia
1836,Female,27,Blouse,Clothing,74,Next Day Air,Lawyer,Yes,Summer,Australia
1837,Female,22,Blouse,Clothing,52,Express,Marketing,Yes,Summer,Australia
1838,Female,22,Blouse,Clothing,22,Free Shipping,Entertainment,Yes,Summer,Australia
1839,Female,22,Blouse,Clothing,21,Next Day Air,Doctor,Yes,Summer,Australia
1840,Female,22,Blouse,Clothing,45,Express,Homemaker,Yes,Summer,Australia
1841,Female,22,Boots,Footwear,77,Free Shipping,Artist,Yes,Summer,Australia
1842,Male,22,Boots,Footwear,50,Next Day Air,Healthcare,Yes,Summer,Australia
1843,Male,22,Boots,Footwear,25,Express,Entertainment,Yes,Summer,Australia
1844,Female,22,Boots,Footwear,15,Free Shipping,Entertainment,Yes,Summer,Australia
1845,Female,22,Boots,Footwear,69,Next Day Air,Artist,Yes,Summer,Australia
1846,Female,22,Boots,Footwear,85,Express,Lawyer,Yes,Summer,Australia
1847,Female,22,Boots,Footwear,12,Free Shipping,Artist,Yes,Summer,Australia
1848,Female,22,Boots,Footwear,100,Next Day Air,Entertainment,Yes,Summer,Australia
1849,Female,22,Boots,Footwear,23,Express,Doctor,Yes,Summer,Australia
1850,Female,22,Boots,Footwear,14,Free Shipping,Artist,Yes,Summer,Australia
1851,Female,22,Boots,Footwear,25,Next Day Air,Doctor,Yes,Summer,Australia
1852,Male,22,Boots,Footwear,41,Express,Entertainment,Yes,Summer,Australia
1853,Female,22,Boots,Footwear,22,Free Shipping,Healthcare,Yes,Summer,Australia
1854,Male,22,Boots,Footwear,63,Next Day Air,Artist,Yes,Summer,Australia
1855,Female,22,Boots,Footwear,55,Express,Healthcare,Yes,Summer,Australia
1856,Male,22,Boots,Footwear,98,Free Shipping,Healthcare,Yes,Summer,Australia
1857,Female,22,Boots,Footwear,99,Next Day Air,Artist,Yes,Summer,Australia
1858,Male,22,Boots,Footwear,65,Express,Artist,Yes,Summer,Turkey
1859,Female,33,Boots,Footwear,35,Free Shipping,Engineer,Yes,Summer,Turkey
1860,Male,33,Boots,Footwear,85,Next Day Air,Healthcare,Yes,Summer,Turkey
1861,Male,33,Boots,Footwear,96,Express,Healthcare,Yes,Summer,Turkey
1862,Male,33,Boots,Footwear,74,Free Shipping,Executive,Yes,Summer,Turkey
1863,Female,33,Boots,Footwear,52,Next Day Air,Entertainment,Yes,Summer,Turkey
1864,Female,33,Boots,Footwear,22,Express,Engineer,Yes,Summer,Turkey
1865,Male,33,Boots,Footwear,21,Free Shipping,Artist,Yes,Summer,Turkey
1866,Male,33,Boots,Footwear,45,Next Day Air,Artist,Yes,Summer,Turkey
1867,Female,33,Boots,Footwear,77,Express,Artist,Yes,Summer,Turkey
1868,Female,33,Boots,Footwear,50,Free Shipping,Artist,Yes,Summer,Turkey
1869,Male,33,Boots,Footwear,25,Next Day Air,Healthcare,Yes,Summer,Turkey
1870,Female,33,Boots,Footwear,15,Express,Entertainment,Yes,Summer,Turkey
1871,Male,33,Boots,Footwear,69,Free Shipping,Homemaker,Yes,Summer,Turkey
1872,Female,33,Boots,Footwear,85,Next Day Air,Entertainment,Yes,Summer,Turkey
1873,Female,33,Boots,Footwear,12,Express,Executive,Yes,Summer,Turkey
1874,Female,33,Boots,Footwear,100,Free Shipping,Artist,Yes,Summer,Turkey
1875,Male,33,Boots,Footwear,23,Next Day Air,Entertainment,Yes,Summer,Australia
1876,Male,33,Boots,Footwear,14,Express,Executive,Yes,Summer,Australia
1877,Female,33,Boots,Footwear,25,Free Shipping,Doctor,Yes,Summer,Australia
1878,Male,33,Boots,Footwear,41,Next Day Air,Engineer,Yes,Summer,Australia
1879,Female,33,Boots,Footwear,22,Express,Artist,Yes,Summer,Australia
1880,Female,60,Boots,Footwear,63,Free Shipping,Entertainment,Yes,Summer,Australia
1881,Male,60,Boots,Footwear,55,Next Day Air,Healthcare,Yes,Summer,Australia
1882,Male,60,Boots,Footwear,98,Express,Healthcare,Yes,Summer,Australia
1883,Male,60,Boots,Footwear,99,Free Shipping,Artist,Yes,Summer,Australia
1884,Female,60,Boots,Footwear,65,Next Day Air,Healthcare,Yes,Summer,Australia
1885,Female,60,Boots,Footwear,35,Express,,Yes,Summer,Australia
1886,Male,60,Boots,Footwear,85,Free Shipping,Artist,Yes,Summer,Australia
1887,Female,60,Boots,Footwear,96,Next Day Air,Engineer,Yes,Summer,Australia
1888,Female,60,Boots,Footwear,74,Express,Healthcare,Yes,Summer,Australia
1889,Female,60,Boots,Footwear,52,Free Shipping,Entertainment,Yes,Summer,Australia
1890,Female,60,Boots,Footwear,22,Next Day Air,Executive,Yes,Summer,Australia
1891,Female,60,Boots,Footwear,21,Express,Artist,Yes,Summer,Australia
1892,Male,60,Boots,Footwear,45,Free Shipping,Artist,Yes,Summer,Australia
1893,Male,60,Boots,Footwear,77,Next Day Air,Healthcare,Yes,Summer,Australia
1894,Female,55,Boots,Footwear,50,Express,Healthcare,Yes,Summer,Australia
1895,Female,55,Boots,Footwear,25,Free Shipping,Artist,Yes,Summer,Australia
1896,Male,55,Boots,Footwear,15,Next Day Air,Entertainment,Yes,Summer,Australia
1897,Female,55,Boots,Footwear,69,Express,Lawyer,Yes,Summer,Australia
1898,Female,55,Boots,Footwear,85,Free Shipping,Entertainment,Yes,Summer,Australia
1899,Male,55,Boots,Footwear,12,Next Day Air,Marketing,Yes,Summer,Australia
1900,Male,55,Boots,Footwear,100,Express,Executive,Yes,Summer,Australia
1901,Female,55,Boots,Footwear,23,Free Shipping,Artist,Yes,Summer,Australia
1902,Female,55,Boots,Footwear,14,Next Day Air,Healthcare,Yes,Summer,Australia
1903,Male,55,Boots,Footwear,25,Express,Marketing,Yes,Summer,Australia
1904,Male,55,Boots,Footwear,41,Free Shipping,Healthcare,Yes,Summer,Australia
1905,Male,55,Boots,Footwear,22,Next Day Air,Engineer,Yes,Summer,Australia
1906,Female,55,Boots,Footwear,63,Express,,Yes,Summer,Australia
1907,Female,55,Boots,Footwear,55,Free Shipping,Marketing,Yes,Summer,Australia
1908,Male,55,Boots,Footwear,98,Next Day Air,Artist,Yes,Summer,Australia
1909,Male,55,Boots,Footwear,99,Express,Artist,Yes,Summer,Australia
1910,Male,55,Boots,Footwear,65,Free Shipping,Doctor,Yes,Summer,United States
1911,Male,55,Boots,Footwear,35,Next Day Air,Entertainment,Yes,Summer,Australia
1912,Female,18,Boots,Footwear,85,Express,Artist,Yes,Summer,Australia
1913,Female,20,Boots,Footwear,96,Free Shipping,Executive,Yes,Summer,Australia
1914,Male,35,Boots,Footwear,74,Next Day Air,Artist,Yes,Summer,Australia
1915,Female,45,Boots,Footwear,52,Express,Healthcare,Yes,Summer,Australia
1916,Female,60,Boots,Footwear,22,Free Shipping,Engineer,Yes,Summer,Australia
1917,Female,22,Boots,Footwear,21,Next Day Air,Entertainment,Yes,Summer,Australia
1918,Female,24,Boots,Footwear,45,Express,Artist,Yes,Summer,Australia
1919,Female,68,Boots,Footwear,77,Free Shipping,Healthcare,Yes,Summer,Australia
1920,Female,53,Boots,Footwear,50,Next Day Air,Executive,Yes,Summer,United States
1921,Male,74,Boots,Footwear,25,Express,Healthcare,Yes,Summer,Australia
1922,Female,55,Boots,Footwear,15,Free Shipping,Artist,Yes,Summer,Australia
1923,Female,51,Boots,Footwear,69,Next Day Air,Executive,Yes,Summer,Australia
1924,Male,42,Boots,Footwear,85,Express,Executive,Yes,Summer,Australia
1925,Female,43,Boots,Footwear,12,Free Shipping,Homemaker,Yes,Summer,Australia
1926,Female,47,Boots,Footwear,100,Next Day Air,Doctor,Yes,Summer,Australia
1927,Male,48,Boots,Footwear,23,Express,Healthcare,Yes,Summer,Australia
1928,Male,60,Boots,Footwear,14,Free Shipping,Healthcare,Yes,Summer,Australia
1929,Male,22,Boots,Footwear,25,Next Day Air,Executive,Yes,Summer,Australia
1930,Male,21,Boots,Footwear,41,Express,Executive,Yes,Summer,Australia
1931,Male,19,Boots,Footwear,22,Free Shipping,Healthcare,Yes,Summer,Australia
1932,Male,23,Boots,Footwear,63,Next Day Air,Executive,Yes,Summer,Australia
1933,Female,25,Boots,Footwear,55,Express,,Yes,Summer,Australia
1934,Female,25,Boots,Footwear,98,Free Shipping,Artist,Yes,Summer,Australia
1935,Male,26,Boots,Footwear,99,Next Day Air,Doctor,Yes,Summer,Australia
1936,Female,28,Boots,Footwear,65,Express,Doctor,Yes,Summer,Australia
1937,Female,27,Boots,Footwear,35,Free Shipping,Artist,Yes,Summer,Australia
1938,Male,29,Boots,Footwear,85,Next Day Air,Artist,Yes,Summer,Australia
1939,Male,21,Boots,Footwear,96,Express,Doctor,Yes,Summer,Australia
1940,Female,24,Boots,Footwear,74,Free Shipping,Artist,Yes,Summer,Australia
1941,Female,25,Boots,Footwear,52,Next Day Air,Artist,Yes,Summer,Australia
